id,customer_id,sku_id,payment_id,order_date,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,sku_name,cogs,category,payment_method
ODR1929024800g,C923141L,P932773,1,2022-07-20,218950,1,218950.0,29000.0,189950.0,True,False,False,HP_Printer-2132,157644,Computing,cod
ODR8361608719s,C610335L,P881832,1,2022-06-27,203000,1,203000.0,29000.0,174000.0,True,True,True,GA_CL-221-A-136077,136010,Women Fashion,cod
ODR9883780672a,C855457L,P660943,1,2022-05-14,202942,1,202942.0,29000.0,173942.0,True,True,False,Telemall_MM-PC-0008,152192,Health & Sports,cod
ODR8424411974n,C954904L,P446234,1,2022-07-19,193778,1,193778.0,29000.0,164778.0,True,True,False,interwood_HA-263049-39698,172434,Home & Living,cod
ODR9685127759j,C856079L,P171657,2,2021-11-26,184440,1,184440.0,29000.0,155440.0,True,True,True,MEGUIAR_G18211,130906,Others,jazzvoucher
ODR1268600050k,C245825L,P776156,1,2021-10-07,183280,1,183280.0,29000.0,154280.0,True,True,True,JBS_WEN-062,111766,Home & Living,cod
ODR3096625960h,C503582L,P653253,1,2021-11-13,171100,1,171100.0,29000.0,142100.0,True,True,False,Sapphire_US0421,143724,Women Fashion,cod
ODR2334008381c,C603530L,P362878,1,2021-07-19,162110,1,162110.0,29000.0,133110.0,True,True,False,J&J_JJQS-004S,97266,Kids & Baby,cod
ODR3322355266p,C823189L,P396643,1,2022-06-30,153642,1,153642.0,29000.0,124642.0,True,True,True,StripyInterior_Diamond Janamaz -003,133632,Home & Living,cod
ODR2035839783f,C790722L,P605824,4,2022-07-06,127600,1,127600.0,29000.0,98600.0,True,False,False,PlanetX_PX-9127,108460,Kids & Baby,Payaxis
ODR6655059285l,C830977L,P534877,1,2022-10-07,58000,2,116000.0,29000.0,87000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR3725401670x,C239715L,P507071,1,2021-05-08,103820,1,103820.0,29000.0,74820.0,True,True,True,BO_ty901-red,73660,Kids & Baby,cod
ODR2965065643l,C949094L,P646000,1,2022-07-14,48894,2,97788.0,29000.0,68788.0,True,True,True,Uni-Lipton-deal,30276,Superstore,cod
ODR2897218404h,C451013L,P208207,3,2022-01-08,44950,2,89900.0,29000.0,60900.0,True,True,True,LS_815096000274,30566,Superstore,customercredit
ODR8306096531d,C205701L,P774293,1,2021-06-07,44660,2,89320.0,29000.0,60320.0,True,True,True,noritake_NT4276M,33930,Home & Living,cod
ODR4196037789f,C840840L,P414248,1,2022-07-22,39440,2,78880.0,29000.0,49880.0,True,True,True,LS_815096000694,29812,Superstore,cod
ODR5297823635t,C415068L,P370239,1,2022-08-07,78300,1,78300.0,29000.0,49300.0,True,True,False,PlanetX_PX-9064,60262,Kids & Baby,cod
ODR5588021213s,C282791L,P965987,1,2021-06-07,20300,3,60900.0,29000.0,31900.0,True,True,True,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,cod
ODR6140615321q,C434444L,P606949,4,2022-09-06,754000,1,754000.0,28420.58,725579.42,True,False,False,SFEVER_IS380HB08VI1WNAFAMZ,467480,Beauty & Grooming,Payaxis
ODR3282110714k,C117017L,P177278,4,2022-06-17,568400,1,568400.0,28420.0,539980.0,True,True,True,seagate_STDR2000300-2TB,409248,Computing,Payaxis
ODR2821922578d,C671496L,P946981,4,2021-09-29,284200,1,284200.0,28420.0,255780.0,True,True,True,Audionic Reborn RB-107,227360,Computing,Payaxis
ODR7006559565r,C814555L,P780829,4,2022-12-07,261000,1,261000.0,28216.42,232783.58,True,False,False,Gshop_D38,174870,Home & Living,Payaxis
ODR8378366450p,C113767L,P181645,2,2021-11-24,127890,1,127890.0,28135.8,99754.2,True,False,False,JBS_IFAM-032,0,Others,jazzvoucher
ODR2006868144u,C143396L,P652203,1,2022-05-06,27550,1,27550.0,27550.0,0.0,True,True,False,4U_Service-KA 008,23664,School & Education,cod
ODR2352061395t,C816600L,P490466,7,2022-03-22,545200,1,545200.0,27260.0,517940.0,True,False,False,Seagate_STEA2000400,425256,Computing,Easypay
ODR3558355095k,C299819L,P965987,5,2021-11-23,22504,6,135024.0,27004.8,108019.2,True,True,True,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,jazzwallet
ODR3622310324f,C512759L,P707435,4,2022-07-28,261000,2,522000.0,26100.0,495900.0,True,False,False,nabila_Nchant FOR Olive,277530,Beauty & Grooming,Payaxis
ODR5898601764i,C146204L,P557054,4,2022-11-05,58000,3,174000.0,26100.0,147900.0,True,True,True,emart_Tyre Shape Air Compressor,74182,Others,Payaxis
ODR9964995716h,C211296L,P937612,1,2022-07-24,74240,1,74240.0,24746.86,49493.14,True,True,True,mm_AG-09,43152,Others,cod
ODR2404968424h,C404912L,P414014,4,2022-05-19,493000,1,493000.0,24650.0,468350.0,True,False,False,fitn_RU00495,428910,Health & Sports,Payaxis
ODR3852162853a,C766365L,P111337,7,2022-03-25,203000,1,203000.0,24644.2,178355.8,True,True,True,fitn_810390023974,129920,Health & Sports,Easypay
ODR4748671631w,C266766L,P388557,5,2022-09-08,54520,3,163560.0,24375.66,139184.34,True,False,False,LS_8964000006122,33234,Superstore,jazzwallet
ODR8320401429m,C870613L,P512258,7,2022-10-06,80910,1,80910.0,24273.0,56637.0,True,True,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Easypay
ODR6377568075k,C762827L,P197825,4,2022-05-19,69310,1,69310.0,24258.5,45051.5,True,True,True,liberty_9781471164934,45704,Books,Payaxis
ODR1848712954c,C244418L,P961919,4,2021-09-29,232000,1,232000.0,23200.0,208800.0,True,False,False,Gmart_Sport Heart Rate Bracele 1,146160,Health & Sports,Payaxis
ODR4122553591l,C937948L,P807001,1,2022-01-28,116870,1,116870.0,23200.0,93670.0,True,True,False,barico_BS023-,74762,School & Education,cod
ODR3260466854v,C254812L,P858068,4,2022-02-27,29000,2,58000.0,23200.0,34800.0,True,True,True,RB_Dettol Germ Busting Kit-bf,18270,Others,Payaxis
ODR3782332688m,C533639L,P588707,4,2022-06-15,57710,2,115420.0,23084.0,92336.0,True,False,False,liberty_9781843322924,46690,Books,Payaxis
ODR2224532422r,C830977L,P498904,5,2022-06-15,226200,1,226200.0,22620.0,203580.0,True,True,False,JBS_WEN-123,151554,Home & Living,jazzwallet
ODR7089965809g,C607754L,P504915,1,2022-08-13,361572,1,361572.0,22505.16,339066.84,True,False,False,zaffiro_Z-P-059,263900,Beauty & Grooming,cod
ODR6733583661w,C403740L,P475499,5,2022-09-06,118320,1,118320.0,22272.0,96048.0,True,True,True,RAF_800mlx12,86362,Superstore,jazzwallet
ODR7406086793c,C606496L,P497885,4,2022-05-22,24650,3,73950.0,22185.0,51765.0,True,True,False,Zia_111,17748,Books,Payaxis
ODR4497773495e,C589485L,P983274,4,2022-02-21,279270,1,279270.0,22115.4,257154.6,True,True,True,Omron_HEM-7120-E,201028,Health & Sports,Payaxis
ODR2365701418o,C521295L,P953664,4,2022-07-27,145000,1,145000.0,21750.0,123250.0,True,True,False,GL_1055,105850,Home & Living,Payaxis
ODR5448418994g,C759934L,P447878,1,2021-09-07,24650,2,49300.0,20978.6,28321.4,True,True,True,RS_Kaju Barfi,19952,Soghaat,cod
ODR4219471885f,C779932L,P924152,4,2022-04-05,138910,1,138910.0,20836.5,118073.5,True,False,False,RAJESH_RAJ162,110026,Beauty & Grooming,Payaxis
ODR2395878993w,C298284L,P700907,7,2022-03-24,188500,1,188500.0,19778.0,168722.0,True,False,False,Life source_YD-24,98020,Health & Sports,Easypay
ODR9753822651v,C336752L,P274768,4,2022-06-16,9570,10,95700.0,19140.0,76560.0,True,True,False,RS_Plain Rusk Pack of 3,6090,Soghaat,Payaxis
ODR4042861186a,C434444L,P606949,4,2022-08-06,754000,1,754000.0,19041.4,734958.6,True,False,False,SFEVER_IS380HB08VI1WNAFAMZ,467480,Beauty & Grooming,Payaxis
ODR4500895746n,C306772L,P858068,7,2022-07-22,29000,2,58000.0,18905.1,39094.9,True,True,True,RB_Dettol Germ Busting Kit-bf,18270,Others,Easypay
ODR9471801196n,C835970L,P534877,5,2022-07-28,58000,3,174000.0,18007.84,155992.16,True,False,False,RB_HouseholdBundle,43500,Superstore,jazzwallet
ODR8534511529f,C955739L,P965987,5,2021-11-21,22504,4,90016.0,18003.2,72012.8,True,False,False,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,jazzwallet
ODR8486436403s,C431390L,P960615,4,2022-07-31,359600,1,359600.0,17980.0,341620.0,True,True,True,Toyworld_TW-100,276892,Kids & Baby,Payaxis
ODR2627654093n,C816773L,P236558,1,2022-05-07,263320,1,263320.0,17400.0,245920.0,True,True,True,Yiboo-UJ801,229042,Kids & Baby,cod
ODR5657959929l,C866418L,P489406,5,2022-06-06,58000,3,174000.0,17400.0,156600.0,True,True,True,RB_HPx5,51040,Superstore,jazzwallet
ODR4960618228j,C144215L,P412671,1,2022-02-07,139142,1,139142.0,17400.0,121742.0,True,False,False,Aladdin_15-Walker-W2908,101558,Kids & Baby,cod
ODR1250019169h,C830977L,P534877,7,2022-06-22,58000,2,116000.0,17400.0,98600.0,True,False,False,RB_HouseholdBundle,43500,Superstore,Easypay
ODR5231044148e,C799927L,P637134,1,2022-07-07,63510,1,63510.0,17400.0,46110.0,True,True,False,liberty_9780140296495,47618,Books,cod
ODR5542991121k,C265794L,P236525,1,2022-03-07,40020,1,40020.0,17400.0,22620.0,True,True,True,SMART_Light Green Kameez 3/4-16 yrs - above - Size 44,35206,School & Education,cod
ODR2901435765s,C930191L,P754543,4,2022-07-06,342200,1,342200.0,17110.0,325090.0,True,False,False,SFEVER_GU378HB0MW1K0NAFAMZ,208742,Beauty & Grooming,Payaxis
ODR6231284525u,C241052L,P925806,1,2022-07-22,87000,1,87000.0,17038.66,69961.34,True,True,False,BO_playblocks-CR-20,71340,Kids & Baby,cod
ODR2023966130s,C835970L,P534877,5,2022-07-30,58000,3,174000.0,17034.6,156965.4,True,True,True,RB_HouseholdBundle,43500,Superstore,jazzwallet
ODR6182107705w,C803978L,P776539,4,2022-07-08,464000,1,464000.0,16952.82,447047.18,True,True,False,shopfever_YV266HB0M2J20NAFAMZ,310880,Beauty & Grooming,Payaxis
ODR5440986607k,C830977L,P197821,5,2022-08-08,115942,2,231884.0,16339.18,215544.82,True,True,True,PNG_Pampers_10003451-Hazir,77662,Superstore,jazzwallet
ODR2182628234a,C989951L,P712331,5,2022-06-17,162342,1,162342.0,16234.2,146107.8,True,True,False,Edenrobe_BTKS-16-3196-28,139606,Kids & Baby,jazzwallet
ODR8108300720y,C892839L,P937805,5,2022-12-08,52490,3,157470.0,15747.0,141723.0,True,True,True,LS_8961100500017,38280,Superstore,jazzwallet
ODR3692764377o,C790632L,P808750,1,2022-04-15,17400,7,121800.0,15225.0,106575.0,True,True,False,Zia_133,15486,Books,cod
ODR3559361303s,C610206L,P687354,5,2022-10-08,74240,2,148480.0,14848.0,133632.0,True,False,False,aw_Wheel Protectant-7oz./207ml,46748,Others,jazzwallet
ODR5004786431x,C930543L,P930162,4,2022-08-13,292320,1,292320.0,14616.0,277704.0,True,False,False,IKEA_90282180,239656,Home & Living,Payaxis
ODR2512693029p,C406406L,P770634,4,2022-07-26,1061400,1,1061400.0,14500.0,1046900.0,True,False,False,HOS_CNCMW100,934032,Beauty & Grooming,Payaxis
ODR6744371886k,C297572L,P202781,4,2022-04-25,400200,1,400200.0,14500.0,385700.0,True,False,False,nabila_NGELIC FOR IVORY,288144,Beauty & Grooming,Payaxis
ODR8317546804l,C487094L,P990495,1,2022-09-02,232000,1,232000.0,14500.0,217500.0,True,True,True,fitn_834266001606,204160,Health & Sports,cod
ODR8302287924z,C806822L,P645170,1,2022-12-03,37700,2,75400.0,14500.0,60900.0,True,True,True,MartWart_ND-001,24476,Home & Living,cod
ODR9500718038m,C498440L,P208207,5,2022-07-25,44950,3,134850.0,13485.0,121365.0,True,True,True,LS_815096000274,30566,Superstore,jazzwallet
ODR7514667182w,C869172L,P965987,1,2022-01-17,26680,5,133400.0,13340.0,120060.0,True,True,False,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,cod
ODR9740011160l,C960072L,P870525,4,2021-09-29,132240,2,264480.0,13224.0,251256.0,True,True,True,HOS-m_CKEIM100,88566,Beauty & Grooming,Payaxis
ODR9410273149a,C780297L,P444930,1,2022-12-02,168200,1,168200.0,13140.48,155059.52,True,True,True,fitn_748927052237,95874,Health & Sports,cod
ODR7127324967s,C364237L,P586206,1,2022-02-07,45530,1,45530.0,13128.88,32401.12,True,True,False,Rajesh_Blue Car Emergency Tow Chain,44544,Others,cod
ODR1619940915e,C574921L,P858068,5,2022-04-26,29000,3,87000.0,13050.0,73950.0,True,True,True,RB_Dettol Germ Busting Kit-bf,18270,Others,jazzwallet
ODR6023284804e,C630744L,P279055,1,2022-02-23,74240,1,74240.0,12039.06,62200.94,True,True,True,emart_0-37,45240,Others,cod
ODR5059635470d,C384466L,P162328,1,2022-03-20,681500,1,681500.0,11600.0,669900.0,True,True,False,american_tourister Feherlite Spinner  66Black,490680,Men Fashion,cod
ODR7148845755e,C652734L,P780964,1,2021-09-23,500250,1,500250.0,11600.0,488650.0,True,True,False,Timb-app_8318J-L,430186,Men Fashion,cod
ODR6312871221s,C912151L,P764762,1,2022-03-19,377000,1,377000.0,11600.0,365400.0,True,True,True,AKL_A131137860-SS-02-17,229970,Women Fashion,cod
ODR7930983863b,C263329L,P166018,1,2021-03-09,336400,1,336400.0,11600.0,324800.0,True,True,True,audionic_6954217689999,279212,Entertainment,cod
ODR6175239712m,C182986L,P540005,1,2022-05-04,57942,4,231768.0,11600.0,220168.0,True,True,False,mdeal_DMC-265-10,49880,Men Fashion,cod
ODR3771327611k,C934566L,P623284,1,2022-07-18,57942,3,173826.0,11600.0,162226.0,True,True,True,ABT_B175,46922,Computing,cod
ODR4013894023x,C253957L,P224384,1,2022-11-08,145000,1,145000.0,11600.0,133400.0,True,True,False,ISn 100% Whey Protein Vanilla,84796,Health & Sports,cod
ODR5682296709b,C229988L,P253358,1,2022-05-07,116116,1,116116.0,11600.0,104516.0,True,True,False,Jaza_2Elite5kg+FOC,90538,Superstore,cod
ODR1935322190x,C671834L,P787882,5,2022-06-19,23200,5,116000.0,11600.0,104400.0,True,True,False,RB_Veet-bf,16646,Superstore,jazzwallet
ODR1600986170y,C855607L,P986099,1,2022-06-25,107880,1,107880.0,11600.0,96280.0,True,True,True,Tmall_SpyPen_8GB,67164,School & Education,cod
ODR7012069775p,C555803L,P507071,1,2021-09-07,103820,1,103820.0,11600.0,92220.0,True,True,True,BO_ty901-red,73660,Kids & Baby,cod
ODR3504459448m,C568231L,P279055,1,2022-05-05,72500,1,72500.0,11600.0,60900.0,True,True,True,emart_0-37,45240,Others,cod
ODR8079761051o,C577641L,P626911,1,2022-10-03,36250,2,72500.0,11600.0,60900.0,True,True,False,SCIFI_Hannah Montana_SC5811HT,26100,School & Education,cod
ODR4941932296d,C380601L,P664345,4,2022-05-05,9860,6,59160.0,11600.0,47560.0,True,True,True,RAF_800ml,8642,Superstore,Payaxis
ODR7823406484d,C331122L,P181682,1,2022-12-04,58000,1,58000.0,11600.0,46400.0,True,False,False,test-product-new,0,Others,cod
ODR2424375452y,C673068L,P816776,7,2022-03-23,58000,1,58000.0,11600.0,46400.0,True,True,True,Z&A_ZEES-0030,38280,School & Education,Easypay
ODR4444049335k,C890940L,P130180,4,2021-09-28,57942,20,1158840.0,11588.4,1147251.6,True,False,False,RB_Household Bundle,34742,Superstore,Payaxis
ODR6288313630l,C538751L,P624168,1,2022-05-27,2319942,1,2319942.0,11423.1,2308518.9,True,True,False,ahp_EOS-1300D-DSLR-Black,1879142,Entertainment,cod
ODR3188914386m,C572081L,P361129,5,2022-07-06,55390,2,110780.0,11078.0,99702.0,True,True,False,LS_8964000002070,45414,Superstore,jazzwallet
ODR7146867180d,C640198L,P149491,1,2022-05-13,55332,1,55332.0,11011.3,44320.7,True,True,True,smsm_371107,32364,Superstore,cod
ODR9971379948u,C744990L,P557054,4,2022-06-18,43500,1,43500.0,10875.0,32625.0,True,False,False,emart_Tyre Shape Air Compressor,74182,Others,Payaxis
ODR6024960925q,C737801L,P375932,1,2022-12-04,202362,1,202362.0,10724.2,191637.8,True,True,False,lamart_LMZ020,133516,Home & Living,cod
ODR2179630145y,C371890L,P952868,1,2022-01-04,57420,1,57420.0,10545.56,46874.44,True,True,True,Aladdin_UMR_CM_1091,45936,School & Education,cod
ODR2496247432b,C822217L,P511346,4,2022-04-05,68904,1,68904.0,10335.6,58568.4,True,True,True,emart_0-66,48662,Home & Living,Payaxis
ODR5459843595z,C657376L,P669695,5,2022-08-06,103240,1,103240.0,10324.0,92916.0,True,True,True,PlanetX_PX-9091,70180,Kids & Baby,jazzwallet
ODR5799844227n,C577641L,P710971,1,2022-11-03,34510,2,69020.0,10112.88,58907.12,True,True,True,SCIFI_SC5811HSF-High School Musical ,28594,School & Education,cod
ODR8232746614b,C864410L,P585250,7,2022-04-08,271150,1,271150.0,9378.02,261771.98,True,False,False,Head_811075-L,226548,Men Fashion,Easypay
ODR9397685367y,C557586L,P125701,1,2022-07-17,48720,2,97440.0,9106.58,88333.42,True,True,False,LS_8961100500154,33118,Others,cod
ODR2654990519a,C983543L,P276689,1,2022-09-08,104110,1,104110.0,9050.32,95059.68,True,True,True,sigma_11932,68672,Health & Sports,cod
ODR5590071394f,C439027L,P639145,7,2022-05-21,179916,1,179916.0,8995.8,170920.2,True,False,False,progressive_9780470290309,109736,School & Education,Easypay
ODR5201131502t,C413769L,P830684,5,2022-05-19,87000,1,87000.0,8700.0,78300.0,True,True,True,Regal_549-C-BLACK-6,63510,Others,jazzwallet
ODR4945014185n,C986196L,P858068,5,2022-04-28,29000,2,58000.0,8700.0,49300.0,True,True,True,RB_Dettol Germ Busting Kit-bf,18270,Others,jazzwallet
ODR7534625740d,C403187L,P557054,6,2022-06-05,58000,1,58000.0,8700.0,49300.0,True,False,False,emart_Tyre Shape Air Compressor,74182,Others,easypay_voucher
ODR1407950680g,C477890L,P408446,1,2022-07-19,29754,1,29754.0,8501.06,21252.94,True,True,False,TSS_Khaki Elastic Pants-6 - 7 yrs - Size 28,20822,School & Education,cod
ODR5289776387d,C667729L,P197519,5,2022-06-19,26970,3,80910.0,8091.0,72819.0,True,False,False,RS_Nimcolia-5pack,14442,Soghaat,jazzwallet
ODR2600801611n,C702427L,P568120,4,2022-07-29,225330,1,225330.0,7748.22,217581.78,True,True,False,sehgalmotors_4960,184730,Superstore,Payaxis
ODR2643297164r,C700565L,P118382,4,2022-05-22,69600,2,139200.0,6960.0,132240.0,True,False,False,Edenrobe_EGTFS17-0687-9-10 Years,45936,Kids & Baby,Payaxis
ODR6610850383a,C910506L,P213473,4,2022-07-26,193140,2,386280.0,6770.34,379509.66,True,True,False,sehgalmotors_69835,117798,Superstore,Payaxis
ODR9175770243t,C234358L,P455444,7,2022-03-08,41470,1,41470.0,6220.5,35249.5,True,True,False,Kansai_RockGuard,26912,Others,Easypay
ODR5074442158n,C978558L,P540005,1,2022-04-30,57942,2,115884.0,5800.0,110084.0,True,False,False,mdeal_DMC-265-10,49880,Men Fashion,cod
ODR3544593183d,C115023L,P419348,1,2021-12-16,54810,1,54810.0,5800.0,49010.0,True,True,True,liberty_9780521677004,47502,School & Education,cod
ODR2442285061r,C928110L,P912231,3,2022-08-07,8700,1,8700.0,5800.0,2900.0,True,True,False,oxford_9780195477009,5626,Books,customercredit
ODR9722904487n,C421614L,P854851,4,2022-12-06,16414,1,16414.0,4924.2,11489.8,True,True,False,edukaan_7047-College - 300,9802,School & Education,Payaxis
ODR6179308986q,C985354L,P531621,3,2021-11-22,145000,2,290000.0,4754.26,285245.74,True,True,True,sindbad_Sindbad Gift Card-3,118900,Others,customercredit
ODR5905048590l,C674696L,P537025,4,2022-07-27,12760,1,12760.0,3950.38,8809.62,True,False,False,mab_HQ-Advance,10962,School & Education,Payaxis
ODR5352818176j,C908803L,P961955,4,2022-01-05,50170,1,50170.0,3934.72,46235.28,True,False,False,ziqi_Zn-1455-TS,42630,Kids & Baby,Payaxis
ODR9853953804b,C136210L,P685508,7,2022-03-25,75400,1,75400.0,3770.0,71630.0,True,False,False,Genius_GB-1500X-Black,45240,School & Education,Easypay
ODR1640614096c,C560607L,P509052,5,2022-03-19,12702,1,12702.0,3175.5,9526.5,True,True,True,swi_LT55,11252,School & Education,jazzwallet
ODR6309455803d,C639248L,P557054,1,2022-06-04,57942,1,57942.0,2900.0,55042.0,True,True,True,emart_Tyre Shape Air Compressor,74182,Others,cod
ODR5331790881t,C928110L,P154058,4,2022-06-19,8700,1,8700.0,2175.0,6525.0,True,True,False,oxford_9780199400270,7308,Books,Payaxis
ODR7609079371g,C337717L,P965987,4,2021-09-29,13920,10,139200.0,1392.0,137808.0,True,False,False,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,Payaxis
ODR1329341949s,C500105L,P330457,1,2022-06-03,1392,3,4176.0,975.56,3200.44,True,True,False,swi_MXP10,870,School & Education,cod
ODR8399855509j,C164454L,P841336,1,2022-12-08,4640,1,4640.0,910.6,3729.4,True,True,False,Shark_G36,2958,School & Education,cod
ODR9472121743y,C134413L,P330457,1,2022-04-01,1392,1,1392.0,275.5,1116.5,True,True,True,swi_MXP10,870,School & Education,cod
ODR2149944630w,C546754L,P432772,1,2022-05-30,1450,1,1450.0,259.84,1190.16,True,True,True,Shark_LG50,1044,School & Education,cod
ODR9496522065v,C781599L,P774270,1,2022-06-24,58,1,58.0,58.0,0.0,True,True,False,Mannan_leather_file_book,0,Others,cod
ODR1510991605c,C206125L,P313303,2,2022-08-06,518752,1000,518752000.0,0.0,518752000.0,True,False,False,IDROID_BALRX7-Gold,484822,Mobiles & Tablets,jazzvoucher
ODR4269164386x,C460487L,P313303,2,2022-09-06,518752,1000,518752000.0,0.0,518752000.0,True,True,True,IDROID_BALRX7-Gold,484822,Mobiles & Tablets,jazzvoucher
ODR8195974801q,C862627L,P551746,13,2022-04-29,3052830,25,76320750.0,0.0,76320750.0,True,False,False,GMZV_PS4 Pro 1TB - Region 2,2594862,Entertainment,Easypay_MA
ODR7547736914q,C873525L,P972345,8,2021-07-23,3711942,20,74238840.0,0.0,74238840.0,True,False,False,Huawei Mate 8 With 4GB Ram,3303622,Mobiles & Tablets,ublcreditcard
ODR4553486829o,C520373L,P984161,9,2021-03-07,1971942,34,67046028.0,0.0,67046028.0,True,False,False,Lenovo Zuk,1281742,Mobiles & Tablets,mygateway
ODR5658465897g,C514596L,P241542,11,2022-04-20,2870942,21,60289782.0,0.0,60289782.0,True,True,True,Samsung_40K5000,1854260,Entertainment,cashatdoorstep
ODR2922387390a,C750160L,P803645,10,2021-08-16,3140758,16,50252128.0,0.0,50252128.0,True,True,False,iPhone SE-16GB,1869862,Mobiles & Tablets,mcblite
ODR3827680311s,C296946L,P751549,9,2021-09-22,4132442,8,33059536.0,0.0,33059536.0,True,False,False,samsungGALAXY S-7 EDGE 32GB LTE,3879040,Mobiles & Tablets,mygateway
ODR7074929662w,C783325L,P392127,12,2021-09-28,5891640,5,29458200.0,0.0,29458200.0,True,False,False,samsung_50 J5500,3652782,Entertainment,internetbanking
